"rho","median_N","selected","rep","rule","n","portfolio","conditioned","condition_number","attainment","median_ratio"
0.3,100,TRUE,86,"original_size",158,-3.05084229253599,-0.220040847247038,161.238114742649,0.721518987341772,1.62119281991893
0.3,100,TRUE,86,"capped_safeguard",158,0.992134376797346,0.734252530717572,161.238114742649,0.575949367088608,1.01404163393559
0.3,100,TRUE,87,"point",156,0.0160646193366005,-0.512708668778007,175.304373893178,0,0.561789421651013
0.3,100,TRUE,87,"safeguard",156,1.01806505565692,0.482888785782102,175.304373893178,0.455128205128205,0.980740740740741
0.3,100,TRUE,87,"original_size",156,-2.89076727289746,-0.508726982342749,175.304373893178,0.717948717948718,1.97368421052632
0.3,100,TRUE,87,"capped_safeguard",156,1.01370099008996,0.461042278462477,175.304373893178,0.455128205128205,0.980740740740741
0.3,100,TRUE,88,"point",167,0.095755702586709,0.219945590439431,172.892796596877,0.00598802395209581,0.586666666666667
0.3,100,TRUE,88,"safeguard",167,1.09466277689389,1.22774808447444,172.892796596877,0.592814371257485,1.03448275862069
0.3,100,TRUE,88,"original_size",167,-3.0049449512814,0.216757358871967,172.892796596877,0.790419161676647,1.98130841121495
0.3,100,TRUE,88,"capped_safeguard",167,1.05342641570179,1.04382407809139,172.892796596877,0.574850299401198,1.03395061728395
0.3,100,TRUE,89,"point",156,-0.0232697527492639,0.255887466757529,144.891324896501,0,0.55523607748184
0.3,100,TRUE,89,"safeguard",156,0.979681147702632,1.25219967560716,144.891324896501,0.474358974358974,0.987235772357724
0.3,100,TRUE,89,"original_size",156,-2.93835812687908,0.254779431636526,144.891324896501,0.724358974358974,1.64484848484849
0.3,100,TRUE,89,"capped_safeguard",156,0.952252657002828,1.13534118196362,144.891324896501,0.467948717948718,0.982916666666667
0.3,100,TRUE,90,"point",171,0.104175656799101,0.110120996002213,149.240786369008,0.00584795321637427,0.564853556485356
0.3,100,TRUE,90,"safeguard",171,1.1022135343044,1.09228589539718,149.240786369008,0.514619883040936,1
0.3,100,TRUE,90,"original_size",171,-3.02116534949978,0.105120121084037,149.240786369008,0.707602339181287,1.73469387755102
0.3,100,TRUE,90,"capped_safeguard",171,1.04967124563237,0.861386898539471,149.240786369008,0.473684210526316,0.987341772151899
0.3,100,TRUE,91,"point",167,-0.023988433495225,-0.218263875497848,166.532722212159,0,0.578947368421053
0.3,100,TRUE,91,"safeguard",167,0.97960026004839,0.774197747217936,166.532722212159,0.44311377245509,0.975609756097561
0.3,100,TRUE,91,"original_size",167,-2.99365505707549,-0.229181853490323,166.532722212159,0.772455089820359,1.80357142857143
0.3,100,TRUE,91,"capped_safeguard",167,0.951384552593525,0.602829282227897,166.532722212159,0.437125748502994,0.972222222222222
0.3,100,TRUE,92,"point",159,0.0117994395160543,0.388190529293861,162.254027836514,0.00628930817610063,0.556521739130435
0.3,100,TRUE,92,"safeguard",159,1.0133844263867,1.38643039713372,162.254027836514,0.547169811320755,1.01488095238095
0.3,100,TRUE,92,"original_size",159,-2.78138728083541,0.389190895784091,162.254027836514,0.70440251572327,1.73015873015873
0.3,100,TRUE,92,"capped_safeguard",159,0.970990871441048,1.17892193630732,162.254027836514,0.515723270440252,1
0.3,100,TRUE,93,"point",157,-0.0206391381410421,0.0666649634074355,182.375370614148,0,0.556701030927835
0.3,100,TRUE,93,"safeguard",157,0.981749404355769,1.06372249457001,182.375370614148,0.490445859872611,0.992537313432836
0.3,100,TRUE,93,"original_size",157,-2.83808284396903,0.0713376429755784,182.375370614148,0.726114649681529,1.66423357664234
0.3,100,TRUE,93,"capped_safeguard",157,0.912612205661653,0.659933341727466,182.375370614148,0.45859872611465,0.983333333333333
0.3,100,TRUE,94,"point",167,0.0561362684099551,0.0163672531200649,162.27848060659,0,0.56
0.3,100,TRUE,94,"safeguard",167,1.05446245557948,1.01193952347337,162.27848060659,0.497005988023952,0.99264705882353
0.3,100,TRUE,94,"original_size",167,-2.77294312672119,0.0044783503525273,162.27848060659,0.70059880239521,1.64473684210526
0.3,100,TRUE,94,"capped_safeguard",167,1.02122446042768,0.894488240097114,162.27848060659,0.48502994011976,0.99047619047619
0.3,100,TRUE,95,"point",161,0.0372674144688966,0.009073179779789,154.456746032943,0,0.566433566433566
0.3,100,TRUE,95,"safeguard",161,1.03926673501963,1.00291090605097,154.456746032943,0.478260869565217,0.990825688073395
0.3,100,TRUE,95,"original_size",161,-2.84746075704811,0.00292760070693828,154.456746032943,0.751552795031056,1.97902097902098
0.3,100,TRUE,95,"capped_safeguard",161,1.02197305007819,0.936123370168216,154.456746032943,0.472049689440994,0.987951807228916
0.3,100,TRUE,96,"point",163,0.0283267876792196,-0.0836890178864961,188.684760734189,0.0122699386503067,0.568493150684932
0.3,100,TRUE,96,"safeguard",163,1.02884041539207,0.915200503277387,188.684760734189,0.515337423312883,1
0.3,100,TRUE,96,"original_size",163,-2.9039585243035,-0.0856898893562398,188.684760734189,0.717791411042945,1.82352941176471
0.3,100,TRUE,96,"capped_safeguard",163,1.01818655259518,0.854209969786748,188.684760734189,0.50920245398773,1
0.3,100,TRUE,97,"point",166,0.0237735199177807,0.184700499516449,173.311127931905,0.00602409638554217,0.556944444444444
0.3,100,TRUE,97,"safeguard",166,1.02007637990188,1.18257315173347,173.311127931905,0.506024096385542,1
0.3,100,TRUE,97,"original_size",166,-2.72961179302789,0.184664458419595,173.311127931905,0.674698795180723,1.72842105263158
0.3,100,TRUE,97,"capped_safeguard",166,0.995240248538553,1.05461695189099,173.311127931905,0.5,0.992700729927007
0.3,100,TRUE,98,"point",156,-0.0601174196709183,0.0595359347293057,179.436097310633,0.00641025641025641,0.571898496240602
0.3,100,TRUE,98,"safeguard",156,0.936974931342192,1.05333299337223,179.436097310633,0.544871794871795,1.01242283950617
0.3,100,TRUE,98,"original_size",156,-2.98152886632393,0.0527440046099996,179.436097310633,0.769230769230769,1.83181336161188
0.3,100,TRUE,98,"capped_safeguard",156,0.915499500362567,0.950606473912919,179.436097310633,0.538461538461538,1.01160762211487
0.3,100,TRUE,99,"point",169,-0.03954951404407,-0.417399751070945,180.956174571093,0,0.58
0.3,100,TRUE,99,"safeguard",169,0.959054559731924,0.600520723553628,180.956174571093,0.556213017751479,1.03076923076923
0.3,100,TRUE,99,"original_size",169,-2.82785215071406,-0.40419147060018,180.956174571093,0.733727810650888,1.79166666666667
0.3,100,TRUE,99,"capped_safeguard",169,0.955986475252949,0.588270021368155,180.956174571093,0.556213017751479,1.03076923076923
0.3,100,TRUE,100,"point",161,-0.00132342132187348,0.0234264209875035,184.864887925766,0.0062111801242236,0.568115942028986
0.3,100,TRUE,100,"safeguard",161,0.999001729001516,1.01220483420695,184.864887925766,0.521739130434783,1.00480769230769
0.3,100,TRUE,100,"original_size",161,-2.72335845861958,0.0196527376046769,184.864887925766,0.683229813664596,1.53246753246753
0.3,100,TRUE,100,"capped_safeguard",161,0.986887369902967,0.951726306643866,184.864887925766,0.515527950310559,1.0036231884058
0.1,500,TRUE,1,"point",119,0.0319004519930265,-0.317607587918381,256.067497162838,0,0.512770137524558
0.1,500,TRUE,1,"safeguard",119,1.03148645904026,0.683658208856469,256.067497162838,0.420168067226891,0.968807339449541
0.1,500,TRUE,1,"original_size",119,-2.65676458750363,-0.317046517619244,256.067497162838,0.588235294117647,1.29002624671916
0.1,500,TRUE,1,"capped_safeguard",119,0.030389690172106,-0.625410878326133,256.067497162838,0.0504201680672269,0.521920668058455
0.1,500,TRUE,2,"point",122,0.0105682193151597,-0.128917548199164,276.693457774935,0,0.481012022136338
0.1,500,TRUE,2,"safeguard",122,1.01092152963842,0.870253542739579,276.693457774935,0.483606557377049,0.994005448894886
0.1,500,TRUE,2,"original_size",122,-2.49165352041719,-0.127922473450257,276.693457774935,0.540983606557377,1.09871209460251
0.1,500,TRUE,2,"capped_safeguard",122,0.135617218341922,-0.697687611131251,276.693457774935,0.0491803278688525,0.385571251902588
0.1,500,TRUE,3,"point",115,0.015308711864142,0.290137403789062,254.681820763785,0,0.502803738317757
0.1,500,TRUE,3,"safeguard",115,1.01540065390318,1.28907204319296,254.681820763785,0.478260869565217,0.994644223412395
0.1,500,TRUE,3,"original_size",115,-2.59129520564999,0.289268801571132,254.681820763785,0.547826086956522,1.11705989110708
0.1,500,TRUE,3,"capped_safeguard",115,-0.059674206908287,0.100666391475074,254.681820763785,0.0434782608695652,0.427715996578272
0.1,500,TRUE,4,"point",125,-0.0402112082894657,0.0741235767618931,320.056346190869,0,0.523364485981308
0.1,500,TRUE,4,"safeguard",125,0.959222722175376,1.07314019050573,320.056346190869,0.504,1
0.1,500,TRUE,4,"original_size",125,-2.700611338536,0.0723854775348761,320.056346190869,0.592,1.27085714285714
0.1,500,TRUE,4,"capped_safeguard",125,0.074770588358522,-0.164496754424549,320.056346190869,0.032,0.481695568400771
0.1,500,TRUE,5,"point",130,0.0641233472182498,-0.0623888711794078,316.734592808099,0,0.499426654572216
0.1,500,TRUE,5,"safeguard",130,1.0642049141834,0.936502194009689,316.734592808099,0.530769230769231,1.00647679597806
0.1,500,TRUE,5,"original_size",130,-2.48942084897687,-0.0634437344549754,316.734592808099,0.538461538461538,1.05922240733319
0.1,500,TRUE,5,"capped_safeguard",130,-0.00422112075764451,-0.0399136393861638,316.734592808099,0.0461538461538462,0.454339030633309
0.1,500,TRUE,6,"point",130,0.0344733255502846,-0.546349029593962,294.38385278679,0,0.49889493046714
0.1,500,TRUE,6,"safeguard",130,1.03470685631143,0.454713669105451,294.38385278679,0.515384615384615,1.00356362387612
0.1,500,TRUE,6,"original_size",130,-2.51421945129321,-0.544576448050553,294.38385278679,0.592307692307692,1.23169738692723
0.1,500,TRUE,6,"capped_safeguard",130,0.121633830412927,-0.415463722698114,294.38385278679,0.0461538461538462,0.533428165007112
0.1,500,TRUE,7,"point",127,0.029233588874627,-0.299183011978023,288.054984390907,0,0.525022747952684
0.1,500,TRUE,7,"safeguard",127,1.02941574220935,0.700259973351045,288.054984390907,0.543307086614173,1.01475737868934
0.1,500,TRUE,7,"original_size",127,-2.59468181261839,-0.298885179698494,288.054984390907,0.590551181102362,1.2005076142132
0.1,500,TRUE,7,"capped_safeguard",127,0.0568016415648037,0.061675532036577,288.054984390907,0.031496062992126,0.417362270450751
0.1,500,TRUE,8,"point",112,-0.0894559013806957,-0.598750327514168,284.151525803339,0,0.505553455645044
0.1,500,TRUE,8,"safeguard",112,0.910665604096951,0.402159379696987,284.151525803339,0.446428571428571,0.969244439348773
0.1,500,TRUE,8,"original_size",112,-2.66079791719717,-0.596685936920528,284.151525803339,0.571428571428571,1.11862689488728
0.1,500,TRUE,8,"capped_safeguard",112,-0.0436557303830584,-0.0210458392725103,284.151525803339,0.0446428571428571,0.472814190059233
0.1,500,TRUE,9,"point",122,-0.187232471229785,0.00101429808312315,280.834696849707,0,0.532600302623779
0.1,500,TRUE,9,"safeguard",122,0.812340629849293,1.00085111321284,280.834696849707,0.40983606557377,0.974963233449514
0.1,500,TRUE,9,"original_size",122,-2.81080221822182,0.00239679242914035,280.834696849707,0.631147540983607,1.300124992064
0.1,500,TRUE,9,"capped_safeguard",122,-0.0237522958840182,-0.352018207186175,280.834696849707,0.0327868852459016,0.486892309092702
0.1,500,TRUE,10,"point",120,-0.0832991051236723,0.179444120423941,354.281487655847,0,0.473825061077536
0.1,500,TRUE,10,"safeguard",120,0.916873066935539,1.1805970897448,354.281487655847,0.475,0.980685728530556
0.1,500,TRUE,10,"original_size",120,-2.53498110746789,0.180076625221726,354.281487655847,0.5,1.00784231683664
0.1,500,TRUE,10,"capped_safeguard",120,0.00387843138093198,0.00468629677820885,354.281487655847,0.0166666666666667,0.438990022323356
0.1,500,TRUE,11,"point",131,-0.0172287131815501,0.593482314575592,300.444519899312,0.00763358778625954,0.500491642084562
0.1,500,TRUE,11,"safeguard",131,0.983180737496791,1.59064026373008,300.444519899312,0.473282442748092,0.975496688741722
0.1,500,TRUE,11,"original_size",131,-2.64135130044783,0.591334886643442,300.444519899312,0.595419847328244,1.17662682602922
0.1,500,TRUE,11,"capped_safeguard",131,-0.0499305729264196,0.0764036335580956,300.444519899312,0.0687022900763359,0.492610837438424
0.1,500,TRUE,12,"point",116,0.0920784872185261,0.421515241090739,334.043019841056,0,0.504926330721862
0.1,500,TRUE,12,"safeguard",116,1.09103207158191,1.42132123903998,334.043019841056,0.491379310344828,0.996562924467017
0.1,500,TRUE,12,"original_size",116,-2.48878471436514,0.421070755984876,334.043019841056,0.543103448275862,1.11128676000803
0.1,500,TRUE,12,"capped_safeguard",116,0.0272639417255583,-0.0944745281490142,334.043019841056,0.0603448275862069,0.480769230769231
0.1,500,TRUE,13,"point",128,-0.10731366290756,0.0147435493648246,280.885535825029,0,0.504656914423299
0.1,500,TRUE,13,"safeguard",128,0.892514505557558,1.01464776134873,280.885535825029,0.5,0.997500082943499
0.1,500,TRUE,13,"original_size",128,-2.7897503313101,0.0148163340567731,280.885535825029,0.5625,1.1163514908997
0.1,500,TRUE,13,"capped_safeguard",128,0.0400142634640986,-0.383099124994855,280.885535825029,0.09375,0.491410103101945
0.1,500,TRUE,14,"point",126,-0.0281482398687246,-0.183082417854659,252.389681967512,0.00793650793650794,0.513615355176779
0.1,500,TRUE,14,"safeguard",126,0.971836202189162,0.81744642455705,252.389681967512,0.547619047619048,1.01698037796478
0.1,500,TRUE,14,"original_size",126,-2.62163901192075,-0.184343170610117,252.389681967512,0.523809523809524,1.05764273804696
0.1,500,TRUE,14,"capped_safeguard",126,0.0724469534858301,-0.180399954576173,252.389681967512,0.0555555555555556,0.44269882056725
0.1,500,TRUE,15,"point",131,-0.00454599868056602,-0.0651492251338598,255.929748371871,0,0.503834808259587
0.1,500,TRUE,15,"safeguard",131,0.99618996972404,0.93482948775845,255.929748371871,0.572519083969466,1.02186588921283
0.1,500,TRUE,15,"original_size",131,-2.60429843860148,-0.0656797999086377,255.929748371871,0.557251908396947,1.14685314685315
0.1,500,TRUE,15,"capped_safeguard",131,-0.0277258222607286,-0.349973997386302,255.929748371871,0.114503816793893,0.475285171102662
0.1,500,TRUE,16,"point",119,-0.0405067671814189,0.170757489832266,281.81531623597,0,0.515384615384615
0.1,500,TRUE,16,"safeguard",119,0.959552689208061,1.16847882217426,281.81531623597,0.521008403361345,1.02314049586777
0.1,500,TRUE,16,"original_size",119,-2.56208300728265,0.16930000541012,281.81531623597,0.53781512605042,1.05339195979899
0.1,500,TRUE,16,"capped_safeguard",119,0.116701591250965,0.159176224070046,281.81531623597,0.092436974789916,0.472589792060492
0.1,500,TRUE,17,"point",130,0.0503576450373707,0.0608521073476847,239.887214100657,0,0.511165734849945
0.1,500,TRUE,17,"safeguard",130,1.05038772031931,1.06139960526357,239.887214100657,0.461538461538462,0.984531390880674
0.1,500,TRUE,17,"original_size",130,-2.59432177816706,0.0619626457082407,239.887214100657,0.592307692307692,1.23866317169069
0.1,500,TRUE,17,"capped_safeguard",130,0.0397873889069239,-0.0785581021307532,239.887214100657,0.0692307692307692,0.50532751555561
0.1,500,TRUE,18,"point",116,0.0662622716651706,-0.396696357004222,267.313617510319,0,0.53761992293587
0.1,500,TRUE,18,"safeguard",116,1.06605881166376,0.602901681619447,267.313617510319,0.551724137931034,1.020198940055
0.1,500,TRUE,18,"original_size",116,-2.53285367418351,-0.396338094329932,267.313617510319,0.560344827586207,1.19488453370463
0.1,500,TRUE,18,"capped_safeguard",116,-0.0113619643471133,0.0128235196160686,267.313617510319,0.112068965517241,0.527431442257941
0.1,500,TRUE,19,"point",129,0.119831371169525,0.250443339127782,332.136722829087,0,0.517367458866545
0.1,500,TRUE,19,"safeguard",129,1.11981852994544,1.25309750337809,332.136722829087,0.496124031007752,0.997222222222222
0.1,500,TRUE,19,"original_size",129,-2.38191598505281,0.25316951768232,332.136722829087,0.581395348837209,1.18279569892473
0.1,500,TRUE,19,"capped_safeguard",129,0.111685423087358,-0.521676038897146,332.136722829087,0.0387596899224806,0.442869796279894
0.1,500,TRUE,20,"point",133,-0.0479581532685587,0.0922466447554541,374.286843204746,0,0.500597847748107
0.1,500,TRUE,20,"safeguard",133,0.951683631567553,1.09056853952256,374.286843204746,0.458646616541353,0.989690721649485
0.1,500,TRUE,20,"original_size",133,-2.51100359583439,0.0887170650310254,374.286843204746,0.503759398496241,1
0.1,500,TRUE,20,"capped_safeguard",133,0.117946658089682,-0.473493120399357,374.286843204746,0.0225563909774436,0.438981562774363
0.1,500,TRUE,21,"point",127,0.0311583974687768,0.276894550556711,304.169021045728,0.0078740157480315,0.496190476190476
0.1,500,TRUE,21,"safeguard",127,1.03098710563842,1.27419586845156,304.169021045728,0.456692913385827,0.985310734463277
0.1,500,TRUE,21,"original_size",127,-2.44288799000774,0.274324088462937,304.169021045728,0.551181102362205,1.071875
0.1,500,TRUE,21,"capped_safeguard",127,0.0302282453301785,-0.373207857906798,304.169021045728,0.0551181102362205,0.431406384814495
0.1,500,TRUE,22,"point",119,0.0289117516537674,0.154686072649683,294.667014352169,0,0.51038338658147
0.1,500,TRUE,22,"safeguard",119,1.02873952759343,1.15370939490665,294.667014352169,0.53781512605042,1.01645255803471
0.1,500,TRUE,22,"original_size",119,-2.61202723657219,0.154335574769984,294.667014352169,0.563025210084034,1.15945330296128
0.1,500,TRUE,22,"capped_safeguard",119,0.0290428840413228,-0.243917116564144,294.667014352169,0.0756302521008403,0.487329434697856
0.1,500,TRUE,23,"point",126,0.0535550854462502,-0.535038536448176,296.28574085366,0,0.519799850451207
0.1,500,TRUE,23,"safeguard",126,1.05348870581636,0.464320258813895,296.28574085366,0.531746031746032,1.01298047838429
0.1,500,TRUE,23,"original_size",126,-2.53575116776761,-0.536931955348979,296.28574085366,0.563492063492063,1.20438612637605
0.1,500,TRUE,23,"capped_safeguard",126,0.0699916200783941,-0.775431175023476,296.28574085366,0.0555555555555556,0.448430853973218
0.1,500,TRUE,24,"point",106,-0.0385567677053574,-0.707697958335868,318.349906392739,0,0.535873835493817
0.1,500,TRUE,24,"safeguard",106,0.961038095842766,0.292163429625397,318.349906392739,0.471698113207547,0.99220641175565
0.1,500,TRUE,24,"original_size",106,-2.69527486827495,-0.707977519906256,318.349906392739,0.669811320754717,1.46240159531636
0.1,500,TRUE,24,"capped_safeguard",106,0.0574932052033437,-0.829805505229573,318.349906392739,0.0754716981132075,0.495839569226775
0.1,500,TRUE,25,"point",114,-0.0599084672368404,-0.0185705196859861,294.155124996536,0,0.520591776158748
0.1,500,TRUE,25,"safeguard",114,0.940130412461396,0.984543964602456,294.155124996536,0.464912280701754,0.983883271542523
0.1,500,TRUE,25,"original_size",114,-2.69974841689049,-0.015972723848523,294.155124996536,0.570175438596491,1.2203154677113
0.1,500,TRUE,25,"capped_safeguard",114,0.0294292727603347,-0.579071807146342,294.155124996536,0.043859649122807,0.469958436946507
0.1,500,TRUE,26,"point",130,-0.0542706919547522,0.288899306781195,324.63412495085,0,0.521143956016863
0.1,500,TRUE,26,"safeguard",130,0.94639604596678,1.28798879337716,324.63412495085,0.515384615384615,1.00736531986532
0.1,500,TRUE,26,"original_size",130,-2.70700743914322,0.290111150222614,324.63412495085,0.576923076923077,1.19117667987846
0.1,500,TRUE,26,"capped_safeguard",130,-0.0225366939543916,-0.880322676210308,324.63412495085,0.0846153846153846,0.471933434891449
0.1,500,TRUE,27,"point",124,0.061051012110996,0.416079989207456,298.05895410206,0,0.495842244102609
0.1,500,TRUE,27,"safeguard",124,1.06123358542642,1.41527826287804,298.05895410206,0.42741935483871,0.972415452572562
0.1,500,TRUE,27,"original_size",124,-2.36380844684757,0.416963086671378,298.05895410206,0.556451612903226,1.10910005027652
0.1,500,TRUE,27,"capped_safeguard",124,0.0811816243506066,-0.329020688909998,298.05895410206,0.0564516129032258,0.448833395783222
0.1,500,TRUE,28,"point",110,-0.136420499277598,0.386938099376794,299.910708951241,0,0.494547649647544
0.1,500,TRUE,28,"safeguard",110,0.863896575509878,1.38862384881193,299.910708951241,0.463636363636364,0.971798779924822
0.1,500,TRUE,28,"original_size",110,-2.7529018956115,0.390281214450652,299.910708951241,0.609090909090909,1.18164658936802
0.1,500,TRUE,28,"capped_safeguard",110,-0.00697888604125715,-0.0616117534161179,299.910708951241,0.0454545454545455,0.479156794245894
0.1,500,TRUE,29,"point",138,-0.0631478166998274,-0.775018965117579,335.742741744229,0,0.496376667856812
0.1,500,TRUE,29,"safeguard",138,0.937360888019481,0.223823324147231,335.742741744229,0.521739130434783,1.00565780619711
0.1,500,TRUE,29,"original_size",138,-2.52809234376218,-0.776128628219159,335.742741744229,0.536231884057971,1.07773293681572
0.1,500,TRUE,29,"capped_safeguard",138,0.108858018176976,-1.16488057191099,335.742741744229,0.0579710144927536,0.447083107493409
0.1,500,TRUE,30,"point",124,-0.0313316115541631,-0.212630408344959,358.825106167057,0,0.529556392550743
0.1,500,TRUE,30,"safeguard",124,0.968692843512522,0.787593429115659,358.825106167057,0.508064516129032,1.00218340611354
0.1,500,TRUE,30,"original_size",124,-2.44731459535282,-0.212715539663393,358.825106167057,0.588709677419355,1.26120440729483
0.1,500,TRUE,30,"capped_safeguard",124,-0.056445497977452,-0.0256721486625189,358.825106167057,0.0564516129032258,0.409165302782324
0.1,500,TRUE,31,"point",128,-0.00985512546779683,-0.443380323691527,287.557568374727,0,0.516898229874077
0.1,500,TRUE,31,"safeguard",128,0.990757725681852,0.556902544239281,287.557568374727,0.3984375,0.973983540483234
0.1,500,TRUE,31,"original_size",128,-2.54783929526194,-0.441611326784695,287.557568374727,0.5859375,1.25218133949785
0.1,500,TRUE,31,"capped_safeguard",128,0.076157522377492,-0.407933888879071,287.557568374727,0.0546875,0.482627281299031
0.1,500,TRUE,32,"point",114,0.219221839904709,0.568248510964985,310.422357591725,0,0.490197323310562
0.1,500,TRUE,32,"safeguard",114,1.21873604188865,1.56754494041781,310.422357591725,0.535087719298246,1.00966833393002
0.1,500,TRUE,32,"original_size",114,-2.30974992151786,0.566348274069799,310.422357591725,0.570175438596491,1.07291837384916
0.1,500,TRUE,32,"capped_safeguard",114,-0.0248494877654981,0.186300622729495,310.422357591725,0.0526315789473684,0.424931530786055
0.1,500,TRUE,33,"point",121,0.0142393252906702,-0.437291645239007,293.226708251495,0,0.526639344262295
0.1,500,TRUE,33,"safeguard",121,1.01399734064893,0.564283407370315,293.226708251495,0.495867768595041,0.997987927565392
0.1,500,TRUE,33,"original_size",121,-2.50620769732027,-0.4380234561753,293.226708251495,0.553719008264463,1.2108938547486
0.1,500,TRUE,33,"capped_safeguard",121,0.00618961087024775,-0.142245104981419,293.226708251495,0.0578512396694215,0.491159135559921
0.1,500,TRUE,34,"point",113,0.0739562379496244,0.25754307072333,332.152266434035,0,0.551499348109518
0.1,500,TRUE,34,"safeguard",113,1.07465832317172,1.25474844690948,332.152266434035,0.566371681415929,1.01792382374907
0.1,500,TRUE,34,"original_size",113,-2.45827437790255,0.25489500125077,332.152266434035,0.654867256637168,1.38584615384615
0.1,500,TRUE,34,"capped_safeguard",113,0.064580734555805,-0.207975980524413,332.152266434035,0.0530973451327434,0.454132606721163
0.1,500,TRUE,35,"point",115,-0.119150385559082,0.523495177622277,312.9902717154,0,0.483317445185891
0.1,500,TRUE,35,"safeguard",115,0.881602813244938,1.52285785611082,312.9902717154,0.48695652173913,0.995454545454545
0.1,500,TRUE,35,"original_size",115,-2.76314708470877,0.522585123383431,312.9902717154,0.521739130434783,1.12663755458515
0.1,500,TRUE,35,"capped_safeguard",115,0.0617406593360001,-0.403272655027795,312.9902717154,0.0782608695652174,0.476644423260248
0.1,500,TRUE,36,"point",111,-0.14289628907254,-0.867564918723739,390.134874536707,0,0.517204301075269
0.1,500,TRUE,36,"safeguard",111,0.857479769123944,0.129463698591451,390.134874536707,0.405405405405405,0.972999035679846
0.1,500,TRUE,36,"original_size",111,-2.65851634300384,-0.87129803534474,390.134874536707,0.585585585585586,1.16610169491525
0.1,500,TRUE,36,"capped_safeguard",111,0.0315191116001174,-0.544854078042429,390.134874536707,0.045045045045045,0.475285171102662
0.1,500,TRUE,37,"point",116,0.0750540896513544,-0.268513215565464,243.51102411881,0,0.523221561011534
0.1,500,TRUE,37,"safeguard",116,1.07473447993734,0.728939469805528,243.51102411881,0.456896551724138,0.988821592466774
0.1,500,TRUE,37,"original_size",116,-2.77745300173917,-0.270113274465096,243.51102411881,0.681034482758621,1.36036893712806
0.1,500,TRUE,37,"capped_safeguard",116,0.0467394461509465,-0.0511256777719693,243.51102411881,0.0431034482758621,0.460028710531483
0.1,500,TRUE,38,"point",128,0.0420837420339159,-0.0252943180009458,356.943739310815,0,0.494831305802275
0.1,500,TRUE,38,"safeguard",128,1.04195743853313,0.975109899246173,356.943739310815,0.4609375,0.980495147402131
0.1,500,TRUE,38,"original_size",128,-2.43666135587603,-0.0230942611341014,356.943739310815,0.5234375,1.11667112486785
0.1,500,TRUE,38,"capped_safeguard",128,-0.00495118402443683,-0.30979251325947,356.943739310815,0.0859375,0.443497442465303
0.1,500,TRUE,39,"point",128,-0.0256670304925455,0.0545466370037889,277.872789644556,0.0078125,0.498639918010045
0.1,500,TRUE,39,"safeguard",128,0.974347414324252,1.05767200708739,277.872789644556,0.4921875,0.98839677489628
0.1,500,TRUE,39,"original_size",128,-2.53197877459725,0.0578023665192384,277.872789644556,0.53125,1.09043648352372
0.1,500,TRUE,39,"capped_safeguard",128,0.035824885799165,-0.279211298575747,277.872789644556,0.03125,0.477783195545499
0.1,500,TRUE,40,"point",120,-0.0765510797171213,-0.0786541288739044,287.063990858592,0,0.540105367692852
0.1,500,TRUE,40,"safeguard",120,0.92314019254723,0.924353873536579,287.063990858592,0.475,0.99294349892671
0.1,500,TRUE,40,"original_size",120,-2.63003702906204,-0.0769906133460396,287.063990858592,0.633333333333333,1.4344891638655
0.1,500,TRUE,40,"capped_safeguard",120,-0.00721241977297719,-0.325305410231391,287.063990858592,0.0833333333333333,0.46168681519653
0.1,500,TRUE,41,"point",131,-0.0787783381973622,-0.243208004976209,270.305095672097,0,0.543818920487522
0.1,500,TRUE,41,"safeguard",131,0.920872979503955,0.755503947223147,270.305095672097,0.564885496183206,1.02674307545368
0.1,500,TRUE,41,"original_size",131,-2.75123369445373,-0.244665398688558,270.305095672097,0.557251908396947,1.0958217270195
0.1,500,TRUE,41,"capped_safeguard",131,0.00963583417316427,-0.454773105923689,270.305095672097,0.0916030534351145,0.45004500450045
0.1,500,TRUE,42,"point",117,-0.0930307144354767,0.00951734907875591,334.892774754386,0,0.499715747583854
0.1,500,TRUE,42,"safeguard",117,0.907263481046923,1.00692557117372,334.892774754386,0.478632478632479,0.99527665317139
0.1,500,TRUE,42,"original_size",117,-2.51395031912508,0.00873126078188204,334.892774754386,0.521367521367521,1.02745098039216
0.1,500,TRUE,42,"capped_safeguard",117,0.0213364926456772,-0.112545499346639,334.892774754386,0.102564102564103,0.53763440860215
0.1,500,TRUE,43,"point",127,-0.0601294821511606,-0.173873826702044,309.708608220223,0,0.536534446764092
0.1,500,TRUE,43,"safeguard",127,0.940638595247384,0.825895389990739,309.708608220223,0.574803149606299,1.03448275862069
0.1,500,TRUE,43,"original_size",127,-2.58183550764408,-0.173182695735026,309.708608220223,0.614173228346457,1.24757281553398
0.1,500,TRUE,43,"capped_safeguard",127,-0.00350102374367264,-0.14981605276626,309.708608220223,0.047244094488189,0.4739336492891
0.1,500,TRUE,44,"point",129,0.0278374493166815,0.316662627705759,276.345755976335,0.00775193798449612,0.506393861892583
0.1,500,TRUE,44,"safeguard",129,1.02756434826026,1.3159816690297,276.345755976335,0.542635658914729,1.02009751456773
0.1,500,TRUE,44,"original_size",129,-2.61364213699436,0.316089633864583,276.345755976335,0.550387596899225,1.13793103448276
0.1,500,TRUE,44,"capped_safeguard",129,0.030026971048074,-0.355416438352332,276.345755976335,0.0852713178294574,0.479846449136276
